"","ano_trimestre","mes_central","region","r_p_c","estrato","tipo","conglomerado","id_upm","id_identificacion","idrph","ano_encuesta","mes_encuesta","hogar","nro_linea","edad","sexo","parentesco","curso","nivel","termino_nivel","est_conyugal","proveedor","nacionalidad","a1","a2","a3","a4","a5","a6","a6_otro","a6_otro_covid","a6_orig","a7","a8","a9","b1","b2","b3","b4","b5","b6","b7a_1","b7a_2","b7a_3","b7b_1","b7b_2","b7b_3","b7b_4","b8","b9","b10","b11_proxy","b12","b13_rev4cl_caenes","i1","i2","i3","i3_v","i4","i5","i6","i7","b14_rev4cl_caenes","b15_1","b15_2","b16","b16_otro","b16_otro_covid","b16_orig","b17_mes","b17_ano","b18_region","b18_varias","b18_codigo","b19","c2_1_1","c2_1_2","c2_1_3","c2_2_1","c2_2_2","c2_2_3","c3_1","c3_2","c3_3","c4","c5","c6","c7","c8","c9","c9_otro","c9_otro_covid","c9_orig","c10","c11","c12","e2","e3_1","e3_2","e3_3","e3_4","e3_5","e3_6","e3_7","e3_8","e3_9","e3_10","e3_11","e3_12","e3_total","e4","e5","e5_dia","e5_sem","e5_mes","e5_ano","e6_mes","e6_ano","e7","e9","e9_otro","e9_otro_covid","e9_orig","e10","e11","e12","e12_otro","e12_otro_covid","e12_orig","e13","i11","i12","i13_1","i13_2","i13_3","i13_4","i13_5","i13_6","i13_7","i13_8","i13_9","i13_10","i13_11","i13_88","i13_99","i13_total","e21_mes","e21_ano","e21_tramo","e22","e23","e23_otro","e24","e24_otro","cae_general","cae_especifico","categoria_ocupacion","habituales","efectivas","cine","r_p_rev4cl_caenes","sector","ocup_form","tramo_edad","activ","fact_cal"
"29",2021,1,13,13120,13100210,1,1312010239,1312010239,76967,161771,2021,2,1,2,70,2,2,4,9,1,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"",NA,7,NA,2,4,"",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2010,4,5,NA,"",NA,"",9,19,0,NA,NA,7,NA,NA,NA,12,3,371.106733929839
"30",2021,1,5,5501,5071,1,5501000170092,5501000170092,74411,16849011,2021,1,1,1,55,2,1,3,8,1,5,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,22,4,1,2021,1,2019,2,NA,"",NA,NA,NA,1,NA,"",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2010,4,2,NA,"",3,"",4,8,0,NA,NA,6,NA,NA,NA,9,2,81.0025002620137
"31",2021,1,1,1101,1100113,1,110110193,110110193,49039,171184,2021,1,1,3,31,2,2,5,9,1,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"",NA,3,NA,2,4,"",NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,13,0,NA,NA,7,NA,NA,NA,4,3,171.794098248797
"32",2021,1,13,13201,13351,1,13201000158783,13201000158783,62031,46877013,2020,12,1,3,49,2,4,3,8,1,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"",NA,8,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2018,3,2,NA,"",2,"",9,21,0,NA,NA,6,NA,NA,NA,7,3,182.358478369803
"33",2021,1,13,13125,13071,1,13125000176946,13125000176946,75124,20722011,2021,1,1,1,43,2,1,5,9,1,3,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,1,1,2,1,1,1,1,1,1,4,1,1,NA,1,1,1,0,NA,NA,NA,NA,15,5,NA,1,"",NA,1,88,2006,13,1,13101,2,888,5,44,NA,NA,NA,888,5,44,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,4,44,44,7,15,1,1,6,1,523.215711841508
"34",2021,1,5,5301,5300111,1,530110030,530110030,48873,171914,2021,1,1,6,0,1,6,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,1,NA,NA,NA,NA,NA,330.775387778953
"35",2021,1,9,9202,9200310,1,920210021,920210021,80432,176038,2021,1,1,2,25,2,2,7,3,2,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"",NA,11,NA,2,11,"",NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2016,4,3,NA,"",NA,"",9,23,0,NA,NA,4,NA,NA,NA,3,3,213.015751099644
"36",2021,1,13,13110,13241,1,13110000125268,13110000125268,71431,139902,2020,12,1,1,28,2,1,3,5,1,3,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,3,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,13,4,NA,5,"",NA,5,3,2013,13,1,13123,2,9,5,45,NA,NA,NA,9,5,45,NA,1,5,NA,NA,20,"PANDEMIA",1,20,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,50,5,13,1,1,3,1,551.479625372929
"37",2021,1,3,3101,3021,1,3101000015620,3101000015620,56750,22671012,2021,2,1,2,34,1,3,4,4,1,2,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,8,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,2,8,1,1,1,0,NA,NA,NA,NA,2,5,NA,7,"",NA,7,88,2018,3,1,3101,2,888,888,42,NA,NA,NA,888,888,42,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,42,42,5,8,1,1,4,1,93.0546668301584
"38",2021,1,5,5804,5131,1,5804000216576,5804000216576,52739,31501012,2021,2,1,3,6,1,4,1,2,1,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,2,NA,NA,NA,NA,NA,104.917174940797
"39",2021,1,8,8101,8041,1,8101000068557,8101000068557,70012,112934013,2020,12,1,2,56,2,2,3,8,1,1,0,0,2,2,NA,NA,1,1,"",NA,1,NA,NA,NA,3,2,NA,NA,1,NA,1,1,2,1,1,1,2,1,2,NA,1,2,15,1,1,1,0,NA,NA,NA,NA,17,5,NA,1,"",NA,1,12,1990,8,1,8101,2,12,5,60,NA,NA,NA,12,5,60,NA,2,NA,1,60,1,"",NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",3,5,4,60,0,6,15,1,1,9,1,173.401580129262
"40",2021,1,5,5101,5100111,1,510110159,510110159,60791,24339112,2021,2,1,1,71,2,1,6,3,1,4,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"",NA,7,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1980,4,2,NA,"",2,"",9,19,0,NA,NA,3,NA,NA,NA,12,3,120.252560707876
"41",2021,1,6,6112,6100310,1,611210001,611210001,45956,90499111,2021,1,1,5,62,1,8,3,3,2,4,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,9,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,1,5,NA,8,"",NA,8,88,1986,6,1,6112,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,45,3,1,1,1,10,1,184.342997669318
"42",2021,1,3,3101,3100111,1,310110036,310110036,60951,120281112,2021,2,1,1,31,2,1,4,5,1,5,1,0,2,2,NA,NA,1,7,"",NA,7,2,3,1,7,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,3,1,1,6,"",NA,6,11,2020,3,1,3101,2,6,6,36,NA,NA,NA,NA,NA,NA,NA,2,NA,1,36,20,"PANDEMIA COVID 19",1,20,2,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",3,6,2,36,0,5,3,2,2,4,1,70.168334988932
"43",2021,1,10,10101,10100121,3,1010120074,1010120074,57598,113667,2021,2,1,3,11,2,4,4,3,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,3,NA,NA,NA,NA,NA,80.0845851658826
"44",2021,1,9,9208,9029,3,90299208136,90299208136,64386,107938033,2020,12,1,3,2,2,4,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,1,NA,NA,NA,NA,NA,159.245565259721
"45",2021,1,10,10203,10102,2,1010210203171,1010210203171,50293,39851022,2021,2,1,1,76,1,1,6,3,2,1,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"",NA,7,NA,2,5,"",NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2015,4,2,NA,"",3,"",9,19,0,NA,NA,3,NA,NA,NA,12,3,128.693044878376
"46",2021,1,13,13114,13301,1,13114000130811,13114000130811,60354,31002012,2021,2,1,1,41,2,1,5,9,1,1,1,0,2,2,NA,NA,1,1,"",NA,1,NA,NA,NA,1,2,NA,NA,2,NA,1,1,1,1,1,1,1,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,11,4,NA,1,"",NA,1,11,2018,13,1,13114,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,1,45,1,"",NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",3,5,3,45,0,7,11,1,1,6,1,407.841551719526
"47",2021,1,6,6101,6011,1,6101000054453,6101000054453,63613,48708013,2020,12,1,1,47,1,1,8,3,1,1,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,8,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,8,3,NA,6,"",NA,6,88,2000,6,2,6105,2,888,6,45,NA,NA,NA,888,6,45,NA,2,NA,1,9,1,"",NA,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,36,4,8,1,1,7,1,205.441770457868
"48",2021,1,8,8301,8300120,3,830120175,830120175,48192,9558131,2021,1,1,3,41,1,4,8,3,1,3,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,9,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,1,4,NA,8,"",NA,8,11,2019,8,1,8301,2,8,6,48,NA,NA,NA,8,6,48,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,48,48,4,1,1,1,6,1,126.436814245642
"49",2021,1,12,12101,12000112,1,1210110181,1210110181,70758,79840113,2020,12,1,2,74,2,2,6,3,2,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"",NA,15,NA,2,13,"IMPACTO COVID19",1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2010,4,1,4,"",NA,"",9,28,0,NA,NA,3,NA,NA,NA,12,3,52.2136359523097
"50",2021,1,10,10101,10071,1,10101000101215,10101000101215,67355,94489013,2020,12,1,2,62,2,8,8,3,1,6,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"",NA,5,NA,2,6,"",NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2015,4,4,NA,"",NA,"",9,17,0,NA,NA,4,NA,NA,NA,10,3,89.2219665990792
"51",2021,1,7,7201,7102,2,710272011205,710272011205,63549,45602023,2020,12,1,1,68,1,1,7,3,2,3,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,9,2,NA,NA,2,NA,2,2,2,2,2,2,2,2,1,2,1,1,NA,3,2,2,0,NA,NA,NA,NA,1,1,4,8,"",NA,8,12,2020,7,1,7201,2,8,2,16,NA,NA,NA,8,2,16,NA,2,NA,2,NA,NA,"",NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,16,16,4,1,2,2,11,1,58.6005246815059
"52",2021,1,13,13125,13100112,1,1312510200,1312510200,50087,1962111,2021,1,1,1,78,2,1,6,3,1,4,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"",NA,8,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2000,4,4,NA,"",NA,"",9,21,0,NA,NA,3,NA,NA,NA,12,3,301.843484358903
"53",2021,1,13,13120,13251,1,13120000140976,13120000140976,67012,98321013,2020,12,1,2,17,1,4,1,4,2,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"",NA,4,NA,2,3,"",NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,15,0,NA,NA,5,NA,NA,NA,1,3,199.732590883568
"54",2021,1,5,5701,5052,2,505257012547,505257012547,61316,110712023,2020,12,1,1,59,1,1,4,4,1,3,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,8,2,NA,NA,2,NA,1,1,1,2,1,1,2,1,1,1,1,1,NA,1,1,1,0,NA,NA,NA,NA,1,4,NA,8,"",NA,8,1,2020,5,1,5301,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,45,5,1,1,1,9,1,157.441422797828
"55",2021,1,2,2101,2011,1,2101000007583,2101000007583,73237,127753011,2021,1,1,1,43,1,1,5,9,1,2,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,1,1,2,1,1,1,1,1,1,4,1,1,NA,1,1,1,0,NA,NA,NA,NA,15,5,NA,5,"OPCION 5 TELETRABAJO POR MOTIVO COVID 19",1,9,3,2000,2,1,2101,2,888,5,44,NA,NA,NA,888,5,44,NA,1,10,NA,NA,13,"",NA,13,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,4,44,54,7,15,1,1,6,1,220.972542515395
"56",2021,1,5,5102,5100310,1,510210008,510210008,65946,144693,2020,12,1,3,13,2,4,6,3,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,3,NA,NA,NA,NA,NA,125.376178878222
