"";"ano_trimestre";"mes_central";"region";"r_p_c";"estrato";"tipo";"conglomerado";"id_identificacion";"idrph";"ano_encuesta";"mes_encuesta";"hogar";"nro_linea";"edad";"sexo";"parentesco";"curso";"nivel";"termino_nivel";"est_conyugal";"proveedor";"nacionalidad";"a1";"a2";"a3";"a4";"a5";"a6";"a6_otro";"a6_otro_covid";"a6_orig";"a7";"a8";"a9";"b1";"b2";"b3";"b4";"b5";"b6";"b7a_1";"b7a_2";"b7a_3";"b7b_1";"b7b_2";"b7b_3";"b7b_4";"b8";"b9";"b10";"b11_proxy";"b12";"b13_rev4cl_caenes";"i1";"i2";"i3";"i3_v";"i4";"i5";"i6";"i7";"b14_rev4cl_caenes";"b15_1";"b15_2";"b16";"b16_otro";"b16_otro_covid";"b16_orig";"b17_mes";"b17_ano";"b18_region";"b18_varias";"b18_codigo";"b19";"c2_1_1";"c2_1_2";"c2_1_3";"c2_2_1";"c2_2_2";"c2_2_3";"c3_1";"c3_2";"c3_3";"c4";"c5";"c6";"c7";"c8";"c9";"c9_otro";"c9_otro_covid";"c9_orig";"c10";"c11";"c12";"e2";"e3_1";"e3_2";"e3_3";"e3_4";"e3_5";"e3_6";"e3_7";"e3_8";"e3_9";"e3_10";"e3_11";"e3_12";"e3_total";"e4";"e5";"e5_dia";"e5_sem";"e5_mes";"e5_ano";"e6_mes";"e6_ano";"e7";"e9";"e9_otro";"e9_otro_covid";"e9_orig";"e10";"e11";"e12";"e12_otro";"e12_otro_covid";"e12_orig";"e13";"i11";"i12";"i13_1";"i13_2";"i13_3";"i13_4";"i13_5";"i13_6";"i13_7";"i13_8";"i13_9";"i13_10";"i13_11";"i13_88";"i13_99";"i13_total";"e21_mes";"e21_ano";"e21_tramo";"e22";"e23";"e23_otro";"e23_otro_covid";"e23_orig";"e24";"e24_otro";"e24_otro_covid";"e24_orig";"ocup_honorarios";"orig1";"orig2";"orig3";"mig1";"mig2_cod";"mig3_cod";"mig4";"mig5_cod";"mig6_cod";"cae_general";"cae_especifico";"categoria_ocupacion";"habituales";"efectivas";"cine";"r_p_rev4cl_caenes";"sector";"ocup_form";"tramo_edad";"activ";"fact_cal"
"22";2021;6;10;10109;10100111;1;"37983";57961;339603408;2021;5;1;3;42;1;1;4;4;1;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;2;NA;NA;2;NA;1;1;1;1;2;2;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;88;"";NA;88;1;2015;10;1;10109;2;8;6;48;NA;NA;NA;8;6;48;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;48;48;5;7;1;1;6;1;151,384904057918
"23";2021;6;6;6204;6079;3;"607962044";74177;27668145;2021;7;1;1;67;2;1;2;4;2;6;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2020;1;8;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;5;NA;NA;NA;11;3;44,3433788301585
"24";2021;6;4;4102;4100113;1;"41747";86059;620487751;2021;6;1;4;11;2;4;5;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;195,522587192475
"25";2021;6;12;12101;12011;1;"1210100100154";54583;1286528969;2021;5;1;2;69;2;2;3;5;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;5;NA;NA;NA;11;3;113,353188519064
"26";2021;6;16;16103;16100112;1;"21909";59597;62185916;2021;5;1;1;43;2;1;4;5;1;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;4;2;NA;NA;1;NA;1;1;2;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;17;5;NA;88;"";NA;88;9;1997;16;1;16101;2;888;5;44;NA;NA;NA;888;5;44;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";2;16101;NA;2;16101;NA;1;1;4;44;44;5;17;1;1;6;1;138,174470407565
"27";2021;6;4;4101;4021;1;"4101001002038";58150;236804226;2021;5;1;1;26;2;1;4;4;1;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;1;NA;1;1;1;2;1;1;2;1;1;3;1;2;14;1;1;1;0;NA;NA;NA;NA;15;4;NA;88;"";NA;88;11;2020;4;1;4101;2;4;5;20;NA;NA;NA;4;5;20;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;4;20;20;5;14;1;1;3;1;208,139244871905
"28";2021;6;4;4101;4021;1;"410100100780";56782;687119734;2021;5;1;1;85;1;1;6;6;1;4;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;"";NA;8;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;1985;4;4;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;3304;NA;9;21;0;NA;NA;5;NA;NA;NA;12;3;141,68867713636
"29";2021;6;8;8105;8100211;1;"19681";77744;375743700;2021;6;1;1;55;2;1;4;5;1;5;1;152;2;2;NA;NA;1;7;"";NA;7;2;1;NA;7;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;3;1;1;88;"";NA;88;88;2017;8;1;8105;2;8;2;16;NA;NA;NA;NA;NA;NA;NA;2;NA;1;16;6;"";NA;6;1;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;3;1;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;8304;NA;3;6;2;16;0;5;3;2;2;9;1;96,5116380944434
"30";2021;6;14;14104;14039;3;"1403914104163";59511;1450227295;2021;5;1;3;11;1;6;5;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;82,778814477787
"31";2021;6;15;15101;15000011;1;"28766";98077;230782492;2021;5;1;3;27;1;7;4;4;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;3;5;NA;88;"";NA;88;88;2018;15;1;15101;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;45;45;5;3;1;1;3;1;82,2669346335681
"32";2021;6;6;6109;6100320;3;"29248";79231;612172048;2021;7;1;1;29;2;1;4;4;1;3;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2021;NA;2;NA;"";NA;NA;2;"";NA;2;NA;2;NA;"";1;NA;NA;2;NA;NA;9;13;0;NA;NA;5;NA;NA;NA;3;3;128,998173395093
"33";2021;6;8;8301;8300112;1;"16061";48175;1204635517;2021;7;1;2;2;2;4;0;0;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";4;NA;NA;1;NA;NA;0;0;0;NA;NA;1;NA;NA;NA;NA;NA;201,641253485476
"34";2021;6;15;15101;15011;1;"15101001001329";67823;1258611038;2021;6;1;2;25;2;4;4;4;1;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11;"OPCION 11 IMPACTO COVID 19";1;22;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;2020;1;5;NA;"";NA;NA;NA;"";NA;NA;NA;1;2;"";1;NA;NA;1;NA;NA;8;22;0;NA;NA;5;NA;NA;NA;3;3;137,05415603628
"35";2021;6;9;9101;9100111;1;"16595";54370;625422290;2021;5;1;4;9;1;4;2;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;1;1;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;126,236834281161
"36";2021;6;9;9101;9100112;1;"39177";89987;143660995;2021;6;1;2;24;1;4;1;9;2;3;0;152;2;2;NA;NA;1;10;"";NA;10;2;3;88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;15;0;NA;NA;7;NA;NA;NA;2;3;271,434310714076
"37";2021;6;3;3102;3100210;1;"43005";53853;852676717;2021;5;1;2;64;2;2;4;5;1;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1998;4;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;3103;NA;9;13;0;NA;NA;5;NA;NA;NA;10;3;49,0293503646821
"38";2021;6;8;8202;8200112;1;"39411";95689;1400276901;2021;7;1;1;49;2;1;8;3;1;5;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;17;1;1;88;"";NA;88;88;2018;8;1;8202;2;5;2;10;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;1;3;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;2;10;10;4;17;2;2;7;1;148,019442309482
"39";2021;6;8;8112;8100312;1;"29729";94896;816911457;2021;7;1;2;27;2;3;1;9;2;2;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;1;12;3;7;2021;6;2021;3;NA;"";NA;NA;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;2021;1;2;NA;"";NA;NA;8;"";NA;8;NA;2;NA;"";1;NA;NA;1;NA;NA;4;8;0;NA;NA;7;NA;NA;NA;3;2;190,354920998952
"40";2021;6;10;10101;10100111;1;"25209";78992;184432627;2021;7;1;1;42;2;1;4;4;1;5;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;2;NA;1;1;1;1;2;2;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;88;"";NA;88;2;2017;10;1;10101;2;8;6;48;NA;NA;NA;8;6;48;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;3;48;48;5;7;1;1;6;1;132,063105670449
"41";2021;6;5;5601;5600111;1;"24921";78438;781641855;2021;7;1;1;63;1;1;4;5;1;3;1;152;2;2;NA;NA;1;6;"";NA;6;2;2;1;9;3;1;NA;2;NA;2;2;2;2;2;2;2;2;1;2;2;1;NA;88;88;2;0;NA;NA;NA;NA;6;1;2;88;"";NA;88;3;2021;5;1;5601;2;10;5;50;NA;NA;NA;10;5;50;NA;2;NA;1;50;3;"";NA;3;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;3;6;3;50;0;5;6;2;2;10;1;155,763428339065
"42";2021;6;10;10105;10100310;1;"38359";57181;367835888;2021;5;1;3;18;1;4;2;4;2;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;2;NA;1;1;1;1;1;88;88;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;88;"";NA;88;2;2021;10;1;10105;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;10302;NA;1;1;3;45;45;5;7;1;1;1;1;110,918388608839
"43";2021;6;13;13115;13100210;1;"18462";46537;424984811;2021;7;1;1;74;1;1;3;8;1;1;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;3;2;NA;NA;1;NA;77;77;77;77;77;77;77;1;1;4;1;1;NA;1;1;1;0;NA;NA;NA;NA;15;5;NA;88;"";NA;88;5;2008;13;1;13115;2;888;5;44;NA;NA;NA;888;5;44;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;1;2;NA;"";1;NA;NA;2;NA;NA;1;1;4;44;44;6;15;1;2;12;1;417,439165148942
"44";2021;6;2;2101;2011;1;"210100100859";72939;466561637;2021;7;1;2;72;2;2;2;3;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;NA;NA;9;13;0;NA;NA;3;NA;NA;NA;12;3;352,412637417979
"45";2021;6;13;13301;13471;1;"1330100100471";75523;294756364;2021;7;1;2;17;1;4;3;4;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";2;13401;NA;2;NA;NA;9;15;0;NA;NA;5;NA;NA;NA;1;3;331,844648355761
"46";2021;6;5;5109;5100213;1;"37272";85602;862658019;2021;6;1;1;77;2;1;3;6;2;4;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;11;"OPCION 11 POR IMPACTO DEL COVID 19";1;13;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2020;2;9;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;13101;NA;9;19;0;NA;NA;5;NA;NA;NA;12;3;121,057557422636
"47";2021;6;9;9201;9061;1;"920100100513";62990;299199263;2021;6;1;2;55;2;2;3;8;1;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;2020;1;2;NA;"";NA;NA;9;"";NA;9;NA;2;NA;"";2;2101;NA;1;NA;NA;9;13;0;NA;NA;6;NA;NA;NA;9;3;47,7452649966744
